employee_id,join_date,department,designation,age,salary_inr,performance_score,phone,is_active,manager_id
EMP00789,2025-10-20,Engineering,SDE I,28,4134036.0,4.243636572693897,+91-9094667978,True,EMP00035
EMP00011,2021-06-27,Marketing,CMO,34,1616948.0,4.06521178338349,+91-9815619530,True,EMP00169
EMP00778,2023-08-27,Engineering,SDE II,43,3742137.0,3.689606192466254,+91-9951999403,True,EMP00151
EMP00283,2021-12-23,HR,HR Manager,37,77662.25,3.4615709796832554,+91-7190394638,True,EMP00180
EMP00292,2020-10-29,Engineering,Senior SDE,57,3029789.0,2.807033487674819,+91-9882602192,False,EMP00047
EMP00602,2023-04-18,Finance,Manager,35,3706820.0,3.922008883744429,+91-7457399102,True,EMP00130
EMP00544,2026-06-30,Finance,Senior Analyst,22,250790.08333333334,4.345954234526574,+91-9828304718,True,EMP00028
EMP00130,2024-05-04,Engineering,SDE II,33,1527057.0,4.1234633435316175,+91-7077002225,True,EMP00165
EMP00324,2026-06-13,Marketing,Marketing Analyst,38,4301959.0,2.0145046763155348,+91-9775924850,False,EMP00078
EMP00900,2025-02-27,Engineering,Staff SDE,34,3186174.0,4.4632147901979025,+91-9008973981,True,EMP00096
EMP00533,2018-09-24,Sales,SDR,55,3469150.0,3.1743387146072597,+91-8352398310,True,EMP00089
EMP00632,2024-07-03,Finance,Senior Analyst,46,34543.916666666664,3.343917488208994,+91-8412005793,True,EMP00108
EMP01294,2024-06-02,Engineering,SDE I,57,1070834.0,3.8390065949208676,+91-9155237630,True,EMP00119
EMP00552,2017-04-09,Engineering,SDE I,35,1898771.0,2.5621682726373223,+91-8871819984,True,EMP00008
EMP00868,2019-03-09,Operations,COO,40,1719200.0,3.7371775453037586,+91-9355629764,True,EMP00015
EMP00987,2024-11-05,Finance,Director,39,3092300.0,4.556178866941064,,True,EMP00173
EMP00159,2018-01-14,Sales,Sales Manager,28,3638716.0,4.2871637269545415,+91-7052916186,True,EMP00020
EMP00620,2019-03-30,Finance,Manager,27,3392567.0,4.277605754364997,+91-9911202771,True,EMP00167
EMP01420,2025-02-02,HR,VP HR,31,4829379.0,4.812659020258677,+91-8890006130,True,EMP00014
EMP01115,2026-03-27,Sales,VP Sales,35,4349293.0,2.5676517964874583,+91-7049300680,True,EMP00094
EMP00196,2017-11-18,Finance,Director,23,4017065.0,4.146028915561328,+91-8933506289,True,EMP00070
EMP01367,2023-05-10,Finance,Manager,48,3543253.0,2.291398150683569,+91-8436717895,True,EMP00113
EMP01062,2024-11-21,Marketing,Campaign Manager,40,4902386.0,2.224252332992859,+91-9981666654,True,EMP00185
EMP00411,2022-11-17,Sales,Sales Manager,32,4335336.0,4.521236664182433,+91-8199080212,True,EMP00038
EMP00097,2019-12-05,Finance,Manager,47,2401653.0,3.203833944922388,+91-8535075325,True,EMP00149
EMP00629,2019-01-05,Engineering,SDE I,53,3783299.0,,+91-9718577297,True,EMP00091
EMP00157,2024-10-26,Operations,Ops Analyst,41,3468243.0,4.433212850934767,+91-7723659521,True,EMP00131
EMP00420,2023-11-24,Sales,SDR,47,979547.0,4.374876402536546,+91-9962475666,True,EMP00015
EMP01271,2021-08-24,Engineering,SDE II,31,1232802.0,3.708331812504447,+91-9025037602,True,EMP00049
EMP00478,2021-02-04,Finance,Senior Analyst,51,3831172.0,4.351807767600375,+91-8845742610,True,EMP00026
EMP01435,2018-05-11,Operations,Ops Analyst,55,3781632.0,4.5499829722240595,+91-8404085552,True,EMP00081
EMP00695,2021-01-13,Finance,Senior Analyst,25,4993730.0,3.984520335988611,+91-9094956157,True,EMP00049
EMP01125,2019-10-23,HR,HR Manager,54,4564405.0,4.34701241158082,+91-9976707788,True,EMP00190
EMP00448,2018-08-26,HR,VP HR,30,498989.0,4.411279228652524,+91-8363655174,True,EMP00022
EMP00665,2024-07-07,Finance,Analyst,32,1486513.0,3.3119309062193123,+91-7310537349,True,EMP00198
EMP00179,2018-07-30,Engineering,SDE I,38,4509740.0,,+91-7008932795,True,EMP00151
EMP00391,2018-08-11,Engineering,Staff SDE,48,4946059.0,2.446874629166321,+91-8822630648,True,EMP00005
EMP01342,2020-06-16,Engineering,Senior SDE,23,4798584.0,4.708331170843493,+91-9651553736,True,EMP00195
EMP01135,2017-05-16,Sales,SDR,22,4600042.0,3.787763696014316,+91-7279759828,True,EMP00121
EMP01293,2019-09-06,Operations,Ops Analyst,31,2543552.0,3.17748999978401,+91-7239588979,False,EMP00005
EMP00652,2026-08-01,Finance,Analyst,52,597425.0,4.980946120043182,15370338,True,EMP00073
EMP00619,2025-11-12,Operations,COO,51,1508896.0,3.9898184999230533,+91-8645041591,True,
EMP00683,2025-06-23,HR,HRBP,57,4162786.0,2.547357493388581,+91-9746821545,True,EMP00122
EMP00937,2018-10-08,Engineering,SDE I,41,3244124.0,4.439357752798896,23255511,True,EMP00059
EMP00850,2018-12-14,Sales,SDR,32,1865341.0,3.6994896034230544,+91-8754789256,True,EMP00189
EMP00803,2018-10-25,Operations,COO,53,4447454.0,3.568771391793793,+91-9827219306,True,EMP00022
EMP00705,2017-09-22,Operations,Ops Analyst,24,4132438.0,4.03308088147657,+91-8590558254,True,EMP00104
EMP00295,2025-01-02,Engineering,SDE II,29,3358654.0,,+91-9843253542,True,EMP00178
EMP00585,2022-05-16,Marketing,Campaign Manager,37,1927532.0,3.424021258729814,+91-8969454637,True,EMP00056
EMP00942,2018-07-16,Sales,VP Sales,29,945472.0,,+91-9117688770,False,EMP00042
EMP00089,2023-05-18,Sales,VP Sales,36,4767151.0,3.0863644948504274,+91-9900531221,True,EMP00002
EMP00042,2016-09-20,HR,HRBP,52,4291270.0,4.5291689017346215,+91-7353598257,True,EMP00031
EMP01006,2020-11-03,Operations,COO,34,447556.0,2.892526125958897,+91-9726805139,True,EMP00067
EMP00621,2017-10-27,Sales,Sales Manager,44,554124.0,4.145060704088753,+91-7347617638,True,EMP00181
EMP01378,2020-02-14,HR,HR Manager,23,2248997.0,3.4374613230470223,23580414,True,EMP00082
EMP01443,2021-01-01,Sales,Account Executive,33,3298408.0,2.550245491761646,+91-7784989323,True,EMP00014
EMP01404,2017-02-10,Sales,Sales Manager,37,734009.0,2.5824151978369496,,True,EMP00007
EMP01254,2025-07-16,HR,VP HR,57,51377.75,2.9306518402611674,77546130,True,EMP00042
EMP00291,2018-01-13,Finance,Senior Analyst,28,1594589.0,4.835585782698123,+91-8402463825,True,EMP00002
EMP01474,2018-01-16,Operations,COO,35,2337003.0,2.292565669536191,+91-7544191495,True,
EMP01321,2018-04-19,Engineering,Staff SDE,43,3919685.0,2.9439430254973122,+91-8934802796,True,EMP00189
EMP00349,2020-05-22,Engineering,Senior SDE,51,2082252.0,3.576352607774411,+91-8423716151,True,EMP00111
EMP00572,2025-08-22,Operations,Ops Manager,23,4035973.0,2.000057718549736,+91-7106859453,True,EMP00165
EMP00612,2022-04-01,Operations,Ops Analyst,33,2798592.0,3.5446665924469856,+91-9756697353,True,EMP00009
EMP01468,2017-11-15,Marketing,CMO,56,2255293.0,3.93015610837117,+91-8028723541,True,EMP00073
EMP01411,2017-12-03,Engineering,SDE II,57,145095.0,2.1812404321837393,+91-8932088691,True,EMP00097
EMP01141,2017-08-05,Marketing,Campaign Manager,34,2254973.0,3.735164475547725,+91-7861522515,True,EMP00146
EMP01031,2023-01-07,Engineering,SDE I,23,2339639.0,,+91-9110145763,True,EMP00159
EMP00742,2020-07-13,Sales,SDR,39,2366042.0,3.913835537885234,66175115,True,EMP00139
EMP00459,2017-05-16,Engineering,Staff SDE,27,3801861.0,3.2008384008623274,+91-8891952397,True,EMP00036
EMP00376,2021-09-27,Operations,COO,57,4769001.0,2.0172474935799967,+91-9774031656,True,EMP00108
EMP00334,2021-05-11,HR,HR Analyst,22,3931859.0,4.735661856208419,+91-9349264329,False,EMP00156
EMP00817,2024-10-28,Marketing,CMO,31,614154.0,4.244014719442084,+91-7229603819,True,EMP00190
EMP01376,2018-12-20,Finance,Director,27,3190486.0,4.712544969162336,+91-8786482999,True,EMP00055
EMP01139,2018-10-11,Marketing,Campaign Manager,24,1308825.0,4.221311164216779,+91-9394208358,True,EMP00030
EMP00880,2019-06-15,Engineering,SDE II,55,4462187.0,4.557096073973725,+91-9372496908,False,EMP00119
EMP01445,2021-12-11,Finance,Analyst,43,867305.0,4.15202966117601,+91-9416122833,True,EMP00071
EMP00611,2016-10-10,Marketing,CMO,54,1741665.0,,+91-8039361636,True,EMP00152
EMP00329,2018-09-03,Marketing,Marketing Analyst,54,664617.0,,+91-9084260390,True,EMP00018
EMP00319,2025-07-02,Engineering,Senior SDE,45,2141252.0,4.692009310737892,+91-8063250113,False,EMP00098
EMP01212,2017-01-31,Finance,Manager,48,4288397.0,2.3037011437067583,+91-9090920860,False,EMP00044
EMP01059,2017-10-21,Engineering,Staff SDE,55,1470313.0,3.151183622730436,+91-9094773969,True,EMP00188
EMP00168,2024-10-07,HR,VP HR,24,662018.0,,+91-9567878729,True,EMP00127
EMP00013,2023-09-30,Engineering,Senior SDE,38,1176075.0,4.002317638429647,+91-7221073826,True,EMP00001
EMP00172,2021-02-23,Engineering,Staff SDE,41,674600.0,4.98730886960318,+91-8251616718,True,EMP00055
EMP00261,2022-09-07,HR,HR Manager,23,1725570.0,2.839470324618284,+91-8062517095,True,EMP00024
EMP00888,2018-06-08,Operations,Ops Manager,57,721148.0,,+91-8500513825,True,EMP00104
EMP00931,2023-11-17,HR,HR Manager,32,2605393.0,3.1856698386085642,+91-7399392504,True,EMP00054
EMP00860,2019-07-24,Engineering,SDE I,31,1836768.0,2.230002247479746,+91-7377219491,True,EMP00169
EMP00139,2023-03-29,Marketing,Marketing Analyst,36,3342823.0,4.0253951182754175,+91-9363968402,True,EMP00142
EMP00550,2019-02-04,Finance,Manager,35,1762326.0,2.471326329547431,+91-8344452205,True,EMP00165
EMP00983,2016-09-23,Sales,VP Sales,23,4397259.0,3.2358099778702023,+91-7004498751,True,EMP00148
EMP00916,2018-02-13,Sales,VP Sales,57,4141797.0,2.0020521484479126,+91-7964455336,True,EMP00001
EMP00840,2025-04-17,Marketing,Campaign Manager,48,4042350.0,2.768532190266934,+91-7850554259,True,EMP00137
EMP00559,2021-10-28,Sales,Account Executive,41,4024033.0,3.3392707250458216,+91-7645116342,True,EMP00002
EMP00140,2023-05-16,Finance,Manager,36,4484735.0,3.0077375631101297,+91-8304205530,True,EMP00087
EMP01362,2019-11-15,HR,HRBP,54,3282919.0,3.884213003985788,+91-9394832405,True,EMP00111
EMP00944,2018-10-27,Engineering,SDE II,23,3059909.0,2.0275473357279883,+91-8294338806,True,EMP00177
EMP00225,2018-01-30,HR,HRBP,30,4882405.0,4.388201748270153,+91-8878548124,True,EMP00025
EMP01382,2024-01-14,Sales,Sales Manager,28,1134612.0,,+91-7526040666,True,EMP00036
EMP00410,2023-01-24,Operations,Ops Analyst,44,4750176.0,3.8974797050501415,+91-9743781026,True,EMP00035
EMP00326,2024-08-21,Engineering,Senior SDE,26,3308883.0,4.073735708076113,+91-7630774714,True,EMP00146
EMP00300,2025-10-09,Engineering,SDE II,40,3114014.0,3.3501917991067662,+91-9047505550,True,EMP00035
EMP01098,2023-06-09,HR,HR Analyst,23,3014261.0,3.9589927235647138,+91-9590172607,True,
EMP01495,2022-01-14,Sales,Account Executive,25,835155.0,3.856383682341974,+91-7287280673,True,EMP00037
EMP00722,2025-09-18,Engineering,SDE I,37,274384.5,3.5933039936234485,+91-9044681283,True,EMP00066
EMP01446,2024-12-04,Operations,COO,36,3204987.0,4.250389670982762,,True,EMP00119
EMP01023,2021-06-06,Engineering,Senior SDE,55,273813.4166666667,4.581005324240444,+91-7941022218,True,EMP00023
EMP00943,2024-07-11,Operations,Ops Analyst,28,1254080.0,4.988065372163197,+91-7098977885,True,EMP00104
EMP00574,2022-03-31,Engineering,SDE I,26,4197305.0,3.426323475529299,+91-7480586897,True,EMP00192
EMP00504,2018-04-02,Finance,Analyst,24,583344.0,2.4053440983216285,+91-7006353469,True,
EMP00606,2026-03-28,Engineering,SDE II,55,4397349.0,2.9008787342424887,+91-7438193403,True,EMP00062
EMP01379,2019-04-30,Operations,COO,36,4972170.0,2.4045718063702397,+91-9307204862,True,EMP00099
EMP00004,2017-11-22,Engineering,SDE I,46,259610.91666666666,3.5000168093451207,+91-9459562065,True,EMP00075
EMP00429,2026-01-08,Marketing,CMO,25,4765439.0,4.057766507386716,,True,EMP00068
EMP00468,2025-10-06,Sales,Account Executive,39,464326.0,3.4994697515469353,+91-9508887905,True,EMP00116
EMP00322,2020-10-12,Engineering,SDE II,42,4912316.0,4.7672448997815176,+91-8999413600,True,EMP00188
EMP00006,2025-12-21,Engineering,SDE II,33,3597178.0,,+91-7108513049,True,EMP00070
EMP00223,2018-03-26,Engineering,Staff SDE,45,2990637.0,,72034484,True,EMP00151
EMP00548,2022-02-20,Finance,Director,50,1745171.0,3.027692727613973,+91-9795072966,True,EMP00003
EMP00808,2022-03-28,Operations,Ops Analyst,44,4391715.0,2.986610928762248,+91-9510008234,True,EMP00057
EMP00040,2017-05-25,Finance,Senior Analyst,34,4705947.0,4.793063070290648,+91-9059750058,True,EMP00073
EMP00543,2020-10-17,Engineering,SDE I,24,4297400.0,4.030073606539305,+91-7267052642,True,EMP00068
EMP00243,2024-09-25,Marketing,CMO,31,681263.0,4.646340254868361,+91-8105085221,True,EMP00143
EMP00137,2018-10-19,Engineering,SDE I,38,1444125.0,2.9713043151333993,+91-8759212998,True,EMP00125
EMP01235,2024-09-05,Engineering,Staff SDE,28,390324.6666666667,4.625819264832249,+91-7241954217,False,EMP00070
EMP01377,2022-05-12,HR,HRBP,33,2975986.0,4.22934714204563,+91-8693894521,True,EMP00006
EMP00835,2019-12-13,Marketing,Campaign Manager,30,343257.4166666667,2.06429094465588,+91-9542632275,True,EMP00195
EMP01089,2018-05-01,Operations,Ops Analyst,34,1228709.0,4.749319633921473,+91-7561833201,True,
EMP01109,2017-02-18,Marketing,CMO,53,954199.0,2.585494076942535,+91-9827290327,True,EMP00018
EMP00812,2021-10-15,Sales,Sales Manager,54,1526239.0,,+91-9188657916,True,EMP00106
EMP01421,2017-10-18,HR,HRBP,30,621281.0,,+91-8089871170,True,EMP00071
EMP00582,2017-12-17,Finance,Director,57,2346306.0,4.430785415766316,+91-9425032382,True,EMP00022
EMP01042,2021-03-19,Marketing,Campaign Manager,55,1298047.0,2.535277195394953,+91-9754023349,True,EMP00188
EMP01398,2020-08-18,Finance,Director,35,3783084.0,3.438244131655266,+91-9409476921,True,EMP00040
EMP01444,2024-01-11,Operations,COO,24,1997624.0,2.5998782606001707,+91-8901853377,True,EMP00005
EMP00377,2023-02-03,Engineering,SDE I,41,4251361.0,4.942601276818639,+91-7329809567,True,EMP00180
EMP00315,2025-03-11,Engineering,SDE I,38,1037143.0,4.113010137566075,+91-7527709202,False,EMP00070
EMP00443,2023-01-02,Marketing,CMO,41,611507.0,4.358048865856749,+91-8838150144,False,EMP00107
EMP00320,2020-02-09,Sales,VP Sales,54,4202504.0,2.3312765327899507,+91-9356212830,True,EMP00127
EMP01418,2019-02-20,HR,HR Manager,27,2494013.0,,+91-8521470983,True,EMP00029
EMP00856,2017-01-31,Engineering,SDE II,50,2394921.0,3.3146934147407623,+91-9534783539,True,EMP00061
EMP01177,2022-09-21,Sales,SDR,32,4819914.0,2.9514441829402966,+91-8282208140,True,EMP00105
EMP00425,2023-04-20,Engineering,Senior SDE,43,4091913.0,2.2067640547382945,32440274,True,EMP00199
EMP00554,2021-06-13,Sales,Sales Manager,44,476502.0,4.911168078969676,+91-7304623853,True,EMP00126
EMP00595,2025-03-28,Operations,Ops Analyst,49,2976120.0,4.761403472293875,+91-8812203673,True,EMP00144
EMP00968,2019-08-08,Marketing,CMO,31,3258510.0,,86361217,True,EMP00020
EMP01233,2024-03-05,HR,HR Manager,47,3392380.0,2.107859744005966,+91-9352879053,True,EMP00115
EMP01300,2023-05-14,Finance,Senior Analyst,28,1501844.0,2.020960523600009,+91-9071630549,True,EMP00014
EMP00071,2018-02-09,Finance,Analyst,34,2762763.0,3.35018892553547,+91-7532954958,True,EMP00096
EMP00673,2024-10-06,Sales,SDR,43,2591319.0,4.522016045641456,+91-7366630082,True,EMP00184
EMP00228,2025-07-05,Marketing,CMO,25,1315130.0,4.980142600663287,+91-9961431164,True,EMP00096
EMP00768,2019-12-15,Sales,Sales Manager,38,2052304.0,2.6698695487379793,+91-7671167770,False,EMP00145
EMP00893,2017-10-25,Engineering,Staff SDE,38,2741156.0,4.940034350866293,+91-8537114387,True,EMP00095
EMP00737,2019-12-07,Finance,Manager,45,293931.4166666667,3.0787260411109836,+91-8473040682,True,EMP00157
EMP01451,2023-02-20,Marketing,Marketing Analyst,56,2706238.0,,+91-8869938698,False,
EMP00067,2025-03-22,Finance,Senior Analyst,39,1956673.0,4.158814671485579,+91-9137012505,True,EMP00174
EMP00394,2023-02-28,Sales,Account Executive,37,3009688.0,3.627353403260719,+91-8612363529,True,EMP00172
EMP00580,2021-01-05,Operations,COO,49,2062563.0,3.5862521595117927,+91-8750625294,True,EMP00009
EMP00025,2021-03-20,Finance,Manager,31,4488379.0,2.5875030643902344,+91-9986521741,True,EMP00134
EMP00212,2018-04-28,Operations,COO,45,415452.75,3.761940133099197,+91-9149428664,True,EMP00057
EMP01206,2023-01-13,Marketing,Campaign Manager,31,3064615.0,3.2290396782413153,,True,EMP00108
EMP00844,2016-12-07,Finance,Analyst,43,4755775.0,2.013178141218334,70824750,True,EMP00112
EMP00537,2018-07-19,Finance,Director,49,3880732.0,3.616559914889886,+91-8593998013,True,EMP00064
EMP01351,2023-09-04,HR,HR Analyst,32,3174315.0,3.7079935421967285,+91-7728292719,True,EMP00196
EMP00712,2025-07-06,Engineering,SDE II,35,2109947.0,,,True,EMP00027
EMP00086,2018-10-19,Engineering,Staff SDE,24,365386.25,3.923814387009925,+91-9126794419,True,EMP00020
EMP01405,2021-11-19,Engineering,Senior SDE,43,2442972.0,2.85845108814007,02531647,False,EMP00070
EMP00273,2016-11-21,HR,HR Analyst,35,4702283.0,4.711004190848466,+91-9712046187,True,EMP00045
EMP01168,2020-12-31,Sales,VP Sales,55,3759274.0,2.8747711140459535,+91-7116726640,True,EMP00086
EMP00711,2025-11-22,Engineering,Staff SDE,55,50113.5,4.951150884569193,+91-8852042328,True,EMP00183
EMP01406,2017-10-10,Engineering,Senior SDE,40,2744058.0,3.1353291213339256,+91-8394461329,False,EMP00042
EMP00631,2025-05-12,Engineering,Staff SDE,43,3082612.0,4.159204543717208,+91-7555122347,True,EMP00183
EMP01129,2023-12-08,Operations,Ops Analyst,50,4559028.0,2.103539159658174,+91-9606485935,True,EMP00031
EMP01455,2025-03-02,Engineering,SDE I,50,4235709.0,4.590146708213093,+91-8551925274,True,EMP00142
EMP00506,2022-07-04,Finance,Director,24,3610496.0,4.041763913861762,+91-9335721028,True,EMP00134
EMP00274,2025-05-07,Marketing,Campaign Manager,55,1067463.0,,+91-8103890260,True,EMP00060
EMP01240,2024-02-20,Engineering,SDE I,36,399775.5833333333,2.843966345246253,+91-7484070423,True,EMP00073
EMP00363,2017-11-29,Engineering,SDE II,50,2255783.0,3.7794907199537198,+91-7904555226,True,EMP00100
EMP00623,2018-08-08,Operations,Ops Manager,31,3950393.0,4.960908509351759,+91-9182686498,True,
EMP00003,2019-07-26,Operations,COO,26,3862248.0,,+91-8969077381,False,EMP00101
EMP00007,2016-09-29,Engineering,Staff SDE,29,378230.8333333333,4.379630460659397,+91-7900830152,True,EMP00048
EMP00312,2018-05-12,Engineering,SDE I,31,2157851.0,4.521300556431362,,True,EMP00007
EMP01056,2022-02-13,Marketing,CMO,30,4851995.0,4.899773533572138,+91-7943366034,True,EMP00057
EMP00713,2017-11-23,Engineering,Staff SDE,36,1768671.0,2.3817573015849045,+91-7110205323,True,EMP00013
EMP00666,2022-06-21,Finance,Director,54,1734767.0,4.200020490080144,+91-9827790962,True,EMP00143
EMP01306,2020-09-25,Engineering,SDE II,47,4085320.0,4.742003924780546,+91-7223049930,True,EMP00159
EMP00424,2017-11-22,Sales,Account Executive,44,4800849.0,4.1732654573249945,+91-7118735393,True,EMP00135
EMP00216,2020-02-28,Finance,Manager,47,2399355.0,2.6707744585972177,+91-8444415467,True,EMP00156
EMP00926,2021-09-21,Sales,SDR,49,3596178.0,4.818580039733284,+91-7909729664,True,EMP00157
EMP00028,2019-12-08,Engineering,Staff SDE,41,4580067.0,2.4954850843730743,+91-7275401872,False,EMP00079
EMP01121,2021-09-20,Finance,Director,50,2170357.0,3.677712527926204,+91-8222028499,True,EMP00186
EMP00938,2025-02-04,Operations,Ops Manager,38,3255693.0,4.432106518233381,+91-9736019345,True,EMP00121
EMP00728,2020-03-27,Operations,Ops Analyst,22,2740587.0,4.093876048566319,+91-8341526973,False,EMP00055
EMP00639,2023-07-16,Finance,Director,57,1355247.0,3.2687707819758565,+91-9024995341,True,EMP00126
EMP00810,2026-06-26,HR,HR Analyst,31,3019786.0,2.0877701643416167,+91-8642240098,True,EMP00091
EMP00692,2018-06-25,Engineering,Staff SDE,30,1271623.0,3.9622223771278526,+91-8376425452,True,EMP00050
EMP01103,2020-01-04,Engineering,SDE II,29,106056.5,2.7150374772857226,+91-9517507007,True,EMP00084
EMP00625,2022-05-01,Marketing,CMO,53,4808908.0,2.756796808881316,+91-7058241340,True,EMP00150
EMP01433,2023-11-14,Marketing,Marketing Analyst,38,1338062.0,4.86525674709151,+91-9842789721,True,EMP00163
EMP00257,2025-08-14,Finance,Senior Analyst,26,921683.0,3.797619820070079,+91-9563718891,True,EMP00033
EMP00026,2020-07-12,Engineering,Senior SDE,50,1011581.0,4.741736121137625,+91-7747067367,True,EMP00012
EMP00337,2016-10-19,Finance,Director,36,2561276.0,2.32214840779707,+91-8170537912,True,EMP00051
EMP00573,2022-11-22,Finance,Senior Analyst,41,3679283.0,4.451745632056773,+91-8572374016,True,EMP00107
EMP00048,2021-05-20,HR,HR Manager,24,3389117.0,3.5605487344462095,+91-7102076737,True,EMP00155
EMP00107,2025-10-30,Operations,COO,44,1716531.0,3.9629010224092527,+91-8723819901,True,EMP00081
EMP00350,2021-05-08,Sales,SDR,42,2173034.0,2.05243980946148,+91-8155941260,True,EMP00023
EMP00056,2016-11-08,Sales,SDR,48,3443317.0,2.2622092240370923,+91-8453870080,True,EMP00018
EMP00875,2022-03-16,Finance,Manager,50,175841.83333333334,4.067791423148256,+91-7083966850,True,EMP00096
EMP00214,2017-10-04,Marketing,Campaign Manager,56,4699179.0,2.994561564027175,+91-8355720878,False,EMP00027
EMP00121,2023-01-21,Marketing,Campaign Manager,23,1218685.0,2.253804338979509,+91-7720539887,True,EMP00091
EMP00941,2021-11-01,Engineering,SDE II,22,1584982.0,4.141123866589389,+91-7130781433,True,EMP00100
EMP00793,2019-02-23,Marketing,Campaign Manager,37,2491975.0,3.1668426965491543,+91-9836307363,True,EMP00129
EMP00073,2020-05-12,Finance,Senior Analyst,50,96867.41666666667,4.3889826296253345,+91-9867391666,True,EMP00108
EMP01353,2021-03-27,Finance,Senior Analyst,46,1345138.0,3.274069751917522,08786478,True,EMP00199
EMP00842,2026-01-25,Engineering,SDE II,49,2733273.0,3.1715082572714843,+91-9881342534,True,EMP00073
EMP01117,2024-08-06,Marketing,Marketing Analyst,30,2622609.0,3.86686582593755,+91-9340537645,True,EMP00189
EMP00046,2019-05-21,Engineering,SDE II,45,4628217.0,2.920844945702592,+91-9018217805,True,
EMP01316,2020-10-07,Sales,Account Executive,53,2003723.0,2.955318365259789,+91-7473497700,True,EMP00061
EMP00524,2025-12-05,Marketing,CMO,46,1724020.0,4.04559071475887,+91-8002196544,True,
EMP00940,2023-08-06,Marketing,Campaign Manager,30,1865116.0,2.1130147697356896,+91-9639498138,True,EMP00067
EMP01322,2020-06-04,Finance,Analyst,34,4762253.0,4.8713407678090315,+91-9861720246,True,EMP00171
EMP00977,2023-01-12,Marketing,Campaign Manager,53,1161624.0,2.9106742970303485,27124451,True,EMP00146
EMP00994,2022-09-25,Finance,Director,38,2051670.0,4.54859311127422,+91-8751273400,True,EMP00094
EMP00534,2020-11-23,Finance,Manager,24,2255344.0,4.486045066907663,+91-7242009865,True,
EMP01182,2018-09-25,Operations,COO,27,4679314.0,2.862034582206838,+91-7750926286,False,EMP00044
EMP00604,2020-07-05,Marketing,Marketing Analyst,36,845062.0,3.480829588435869,+91-7729031010,True,
EMP00466,2018-05-17,Engineering,SDE I,49,972540.0,2.2120883179946973,+91-8843598062,True,EMP00042
EMP00882,2017-05-28,Engineering,Senior SDE,41,4285930.0,2.137488478735638,73145368,True,EMP00119
EMP01330,2020-03-18,HR,VP HR,50,3782601.0,4.402847282231683,+91-8872225875,True,EMP00105
EMP00839,2022-06-22,Engineering,Staff SDE,54,3667293.0,3.287887843626846,+91-8370148829,True,EMP00147
EMP01024,2021-01-08,Operations,Ops Manager,50,2505163.0,4.286635925765903,+91-8600810594,True,EMP00131
EMP00061,2017-04-10,Marketing,Campaign Manager,22,4697292.0,,22374603,True,EMP00122
EMP01126,2022-05-17,Finance,Manager,25,3223006.0,2.8689462482937884,+91-7034927353,False,EMP00192
EMP00093,2023-07-11,Engineering,SDE I,30,3379274.0,3.9971046106299095,+91-9923096003,True,
EMP00667,2026-02-25,Sales,SDR,27,1164172.0,2.2185680303863995,+91-8801825410,True,EMP00009
EMP00758,2021-12-05,Marketing,Marketing Analyst,55,3578301.0,,+91-7202756114,True,EMP00033
EMP00195,2022-04-27,Engineering,SDE I,30,1604736.0,4.363421993499166,+91-9687064859,True,
EMP00281,2020-12-16,Sales,VP Sales,51,1645687.0,4.003584433962506,+91-7618861248,True,EMP00119
EMP00696,2022-01-29,HR,VP HR,44,1229799.0,3.5935629486601925,+91-9479787528,False,EMP00005
EMP00360,2024-05-18,Marketing,CMO,23,4856592.0,3.297381373968229,+91-9020207192,True,EMP00074
EMP00520,2019-11-27,Finance,Analyst,24,1682729.0,,,True,EMP00165
EMP01304,2023-08-12,Sales,SDR,27,3630637.0,,41874062,True,EMP00042
EMP01494,2018-11-29,HR,HR Analyst,53,2869624.0,4.973654320082661,+91-9080767921,True,EMP00126
EMP00183,2019-10-20,HR,HR Analyst,56,1807385.0,2.1882234738323594,+91-9981229316,True,EMP00153
EMP01066,2020-12-16,Sales,SDR,37,137597.25,3.5030483335242986,+91-8274799084,False,EMP00177
EMP01075,2019-08-31,Sales,Account Executive,52,1647492.0,4.045143589709889,87418724,True,EMP00149
EMP00111,2017-11-27,Engineering,Senior SDE,39,2205301.0,4.771160774966239,18327807,True,EMP00063
EMP00899,2026-06-15,Sales,Account Executive,48,1374842.0,2.2635124826319397,+91-7133022767,True,EMP00140
EMP00043,2026-06-05,Engineering,Senior SDE,37,619118.0,4.71783358754453,+91-7145676137,True,EMP00057
EMP00747,2017-05-02,HR,HRBP,37,4518293.0,2.349429362196865,+91-9035374521,True,EMP00038
EMP00991,2019-07-07,Sales,Sales Manager,48,3321991.0,4.302245308597414,+91-8354432567,True,EMP00148
EMP00205,2024-06-16,Finance,Director,37,2897169.0,2.0284744757287476,+91-9696478554,True,EMP00030
EMP00889,2019-07-18,Operations,Ops Manager,45,3615646.0,4.158232101823464,+91-9991789472,True,EMP00117
EMP00053,2025-10-30,HR,HR Manager,30,4420630.0,4.344005414362736,+91-7873870928,True,EMP00113
EMP01170,2018-04-13,Marketing,Marketing Analyst,23,4658711.0,,+91-9571972063,True,EMP00007
EMP00546,2025-08-26,Marketing,Marketing Analyst,37,370948.1666666667,2.0329234277564776,+91-9119620033,True,EMP00037
EMP00069,2022-12-07,Marketing,Marketing Analyst,55,3058056.0,3.9107628570731494,+91-8980128543,True,EMP00088
